"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16","Run_17","Run_18","Run_19","Run_20","Run_21","Run_22","Run_23","Run_24","Run_25","Run_26","Run_27","Run_28","Run_29","Run_30","Run_31","Run_32","Run_33","Run_34","Run_35","Run_36","Run_37","Run_38","Run_39","Run_40","Run_41","Run_42","Run_43","Run_44","Run_45","Run_46","Run_47","Run_48","Run_49","Run_50","Run_51","Run_52","Run_53","Run_54","Run_55","Run_56","Run_57","Run_58","Run_59","Run_60","Run_61","Run_62","Run_63","Run_64","Run_65","Run_66","Run_67","Run_68","Run_69","Run_70","Run_71","Run_72","Run_73","Run_74","Run_75","Run_76","Run_77","Run_78","Run_79","Run_80","Run_81","Run_82","Run_83","Run_84","Run_85","Run_86","Run_87","Run_88","Run_89","Run_90","Run_91","Run_92","Run_93","Run_94","Run_95","Run_96","Run_97","Run_98","Run_99","Run_100","Run_101","Run_102","Run_103","Run_104","Run_105","Run_106","Run_107","Run_108","Run_109","Run_110","Run_111","Run_112","Run_113","Run_114","Run_115","Run_116","Run_117","Run_118","Run_119","Run_120","Run_121","Run_122","Run_123","Run_124","Run_125","Run_126","Run_127","Run_128"
2250,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,1.30719360156,6.21575181802,6.08974762697,6.7580941576,6.63170398428,1.53691872742,1.55454257173,2.32607830718,2.28021646022,6.21688136379,6.09085219008,6.75931462402,6.63290007833,2.09938853645,2.07481555682,3.15255118523,3.0466616399,6.23093795263,6.10475241127,6.77313278574,6.64666400025,2.36320859068,2.31786907562,3.43273187072,3.31383363572,6.23188525753,6.10568097434,6.77419741689,6.64768917126,3.14773079244,3.03930776426,4.2835021336,4.12424044776,6.21575181802,6.08974762697,6.7580941576,6.63170398428,0.905422954805,0.945696828214,1.25012259297,1.26246171299,6.21688136379,6.09085219008,6.75931462402,6.63290007833,1.14214617997,1.17799944935,1.6927702764,1.68610156065,6.23093795263,6.10475241127,6.77313278574,6.64666400025,1.29166743583,1.32067712715,1.91965230748,1.89906721609,6.23188525753,6.10568097434,6.77419741689,6.64768917126,1.73420918332,1.73660080015,2.66408294058,2.58806777876
2251,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,1.29587294583,6.21514050236,6.08899305867,6.75883355016,6.63228568274,1.52338086312,1.54196843861,2.31479306666,2.26956427425,6.21626458246,6.09009228542,6.76004858572,6.63347642609,2.08494382432,2.06142343273,3.1423204194,3.03680910689,6.23024492828,6.10391699254,6.77379492627,6.64716879883,2.34935413202,2.30493155405,3.42350318704,3.3048431116,6.23118778051,6.10484120248,6.77485523037,6.64818965408,3.13580864366,3.02784045749,4.27707398229,4.11769732321,6.21514050236,6.08899305867,6.75883355016,6.63228568274,0.894637674001,0.935526405038,1.23997288779,1.25284859469,6.21626458246,6.09009228542,6.76004858572,6.63347642609,1.1299455684,1.16657429883,1.68162124984,1.6756015495,6.23024492828,6.10391699254,6.77379492627,6.64716879883,1.27903447479,1.30888059078,1.9084631293,1.88852399605,6.23118778051,6.10484120248,6.77485523037,6.64818965408,1.72009138012,1.72351782531,2.65286997337,2.57742985165
2252,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,1.2843910646,6.21443578017,6.0881452458,6.75948833609,6.63278255222,1.50964080902,1.52920884678,2.30332207824,2.25873944689,6.21555442648,6.08923916752,6.76069797463,6.63396797816,2.0702626528,2.04781726577,3.13189421202,3.02677305238,6.22945935202,6.10298918159,6.77437325893,6.64758956934,2.33526269292,2.29177855468,3.41408868465,3.29567615054,6.23039777039,6.1039090569,6.77542925791,6.64860613,3.12364971868,3.01615278534,4.27048106729,4.11099288722,6.21443578017,6.0881452458,6.75948833609,6.63278255222,0.883710803316,0.925221663317,1.22968447005,1.24310365262,6.21555442648,6.08923916752,6.76069797463,6.63396797816,1.11757777208,1.1549928028,1.67030864833,1.66494835804,6.22945935202,6.10298918159,6.77437325893,6.64758956934,1.26622599104,1.29692101523,1.89710620233,1.87782402786,6.23039777039,6.1039090569,6.77542925791,6.64860613,1.70576427186,1.71024352984,2.64146556469,2.56661394582
2253,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,1.2727663763,6.21363770784,6.08720424668,6.76005875091,6.63319482179,1.49569766718,1.51626309079,2.29166430179,2.24774116113,6.21475095177,6.08829289424,6.76126302588,6.63437496326,2.05534271445,2.0339952226,3.12127065046,3.01655187746,6.22858126071,6.10196901718,6.77486800168,6.64792652322,2.32093155841,2.2784078944,3.40448650072,3.28633114928,6.2295152639,6.10288457625,6.77591971743,6.6489388104,3.11125064717,3.00424190138,4.26372174323,4.10412560949,6.21363770784,6.08720424668,6.76005875091,6.63319482179,0.872642532233,0.914782897423,1.21925759238,1.23322721617,6.21475095177,6.08829289424,6.76126302588,6.63437496326,1.10504282052,1.14325504472,1.65883235807,1.65414195056,6.22858126071,6.10196901718,6.77486800168,6.64792652322,1.25324148533,1.28479804078,1.88558096544,1.86696689804,6.2295152639,6.10288457625,6.77591971743,6.6489388104,1.69122643936,1.69677677582,2.62986817916,2.55561881746
2254,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,1.26101318874,6.21274629956,6.08617007867,6.7605449677,6.6335226595,1.48155092207,1.50313081738,2.27981895708,2.23656884581,6.2138541721,6.08725348252,6.76174391222,6.63469754906,2.04018200398,2.01995575497,3.11044797518,3.00614413706,6.22761064954,6.10085649771,6.77527931051,6.64817981133,2.30635826301,2.26481763188,3.39469489492,3.2768066294,6.22854025611,6.1017677588,6.77632676486,6.64918784606,3.09860818408,2.99210509457,4.25679441337,4.09709401356,6.21274629956,6.08617007867,6.7605449677,6.6335226595,0.861433494128,0.904210808578,1.20869288932,1.22321996826,6.2138541721,6.08725348252,6.76174391222,6.63469754906,1.09234116972,1.13136150053,1.64719260629,1.64318260834,6.22761064954,6.10085649771,6.77527931051,6.64817981133,1.24008086968,1.2725116854,1.87388716804,1.85595248273,6.22854025611,6.1017677588,6.77632676486,6.64918784606,1.67647683172,1.68311676455,2.61807650519,2.54444343814
2255,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,1.24914259305,6.21176153927,6.0850427297,6.76094711394,6.63376618879,1.46720035748,1.48981192962,2.26778547043,2.2252221137,6.21286407097,6.08612091988,6.76214076072,6.63493585864,2.02477875896,2.00569753024,3.09942454978,2.9955485046,6.22654748399,6.09965159263,6.7756072963,6.64834954044,2.29154053953,2.25100600769,3.38471222511,3.26710120868,6.22747271238,6.10055857387,6.77665051099,6.64935334367,3.08571917959,2.97973975393,4.24969752093,4.08989666549,6.21176153927,6.0850427297,6.76094711394,6.63376618879,0.850084648081,0.893506369905,1.19799127755,1.21308283097,6.21286407097,6.08612091988,6.76214076072,6.63493585864,1.07947359655,1.11931291832,1.63538988137,1.6320708383,6.22654748399,6.09965159263,6.7756072963,6.64834954044,1.22674436882,1.26006223244,1.86202479926,1.84478086673,6.22747271238,6.10055857387,6.77665051099,6.64935334367,1.66151468876,1.66926294763,2.60608941014,2.53308694285
2256,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,1.23712833201,6.21068204477,6.08382081992,6.76126395617,6.63392417098,1.45264429688,1.47630484887,2.25556183542,2.21369913059,6.21177926578,6.08489382604,6.76245233757,6.63508865294,2.00912978329,1.99121776755,3.08819731831,2.98476222911,6.22539036397,6.09835290417,6.77585070951,6.64843445569,2.276474679,2.2369698132,3.37453543309,3.25721208509,6.22631123248,6.09925562358,6.77688970621,6.64943404829,3.07257903294,2.96714182227,4.24242810771,4.08253072747,6.21068204477,6.08382081992,6.76126395617,6.63392417098,0.838595419915,0.882668996143,1.18715216134,1.20281519223,6.21177926578,6.08489382604,6.76245233757,6.63508865294,1.06643937605,1.10710852237,1.6234232049,1.62080566144,6.22539036397,6.09835290417,6.77585070951,6.64843445569,1.21323072157,1.2474484572,1.84999239361,1.8334506626,6.22631123248,6.09925562358,6.77688970621,6.64943404829,1.64633780979,1.65521331456,2.59390434267,2.5215470363
2257,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,1.22495196803,6.20950638648,6.08250291897,6.76149426568,6.63399536844,1.43787997477,1.46260699102,2.24314524386,2.20199730473,6.21059832653,6.08357077024,6.76267741368,6.63515469397,1.99323098586,1.97651285144,3.07676264512,2.97378200129,6.22413784264,6.09695898474,6.77600830597,6.64843330395,2.26115615073,2.22270507141,3.36416095016,3.24713596112,6.22505436946,6.0978574602,6.77704310624,6.64942870667,3.05918251972,2.95430665019,4.23498288515,4.07499303072,6.20950638648,6.08250291897,6.76149426568,6.63399536844,0.826963899304,0.871696871212,1.17617376056,1.19241533947,6.21059832653,6.08357077024,6.76267741368,6.63515469397,1.05323654045,1.09474639496,1.61129058711,1.60938515513,6.22413784264,6.09695898474,6.77600830597,6.64843330395,1.19953748903,1.23466805047,1.83778755709,1.82195961233,6.22505436946,6.0978574602,6.77704310624,6.64942870667,1.63094299065,1.6409649235,2.58151805821,2.50982076101
2258,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,1.21263081054,6.20823444662,6.08108891215,6.76163811761,6.6339798501,1.42290613651,1.44871732719,2.23053433208,2.19011552471,6.20932113504,6.08215163741,6.76281606384,6.63513405031,1.9770797394,1.9615806714,3.06511827708,2.96260592638,6.22278978547,6.09546970287,6.77608014583,6.64834614068,2.24558185145,2.20820927639,3.35358657501,3.23687093505,6.22370198866,6.09636395216,6.77711077115,6.64933737452,3.04552576086,2.94123097741,4.22735989779,4.06728175814,6.20823444662,6.08108891215,6.76163811761,6.6339798501,0.815189727443,0.860589785258,1.16505581121,1.18188312639,6.20932113504,6.08215163741,6.76281606384,6.63513405031,1.03986466174,1.08222620962,1.59899153209,1.5978089331,6.22278978547,6.09546970287,6.77608014583,6.64834614068,1.1856637652,1.22172028362,1.82540937391,1.81030697528,6.22370198866,6.09636395216,6.77711077115,6.64933737452,1.6153285395,1.62651638443,2.56892874323,2.49790662328
2259,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,1.20017828323,6.2068660946,6.0795786733,6.76169555318,6.6338776553,1.40772197878,1.43463524483,2.21772805101,2.17805297771,6.20794756036,6.08063630101,6.7628683289,6.63502676154,1.96067377683,1.94641945709,3.05326215529,2.95123230507,6.22134604558,6.0938849161,6.77606625569,6.64817300552,2.22974897863,2.19348021414,3.34281026656,3.22641526851,6.22225394308,6.09477495688,6.77709272744,6.64916009252,3.03160503665,2.92791171584,4.21955726888,4.05939517747,6.2068660946,6.0795786733,6.76169555318,6.6338776553,0.803273080038,0.849348019015,1.15379851474,1.17121883793,6.20794756036,6.08063630101,6.7628683289,6.63502676154,1.02632381838,1.06954810605,1.58652595286,1.58607698992,6.22134604558,6.0938849161,6.77606625569,6.64817300552,1.17160913072,1.20860487587,1.81285730282,1.79849236123,6.22225394308,6.09477495688,6.77709272744,6.64916009252,1.59949319729,1.61186670707,2.55613485737,2.48580339318
2260,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,1.18760476873,6.20540119267,6.07797206992,6.76166659023,6.6336888202,1.39232705298,1.42036043733,2.20472560196,2.16580907591,6.20647746434,6.07902462815,6.76283422634,6.63483286489,1.94401112029,1.93102769615,3.0411923759,2.93965958826,6.21980646936,6.09220447607,6.7759666418,6.64791393734,2.21365496815,2.1785158907,3.33183011077,3.21576734844,6.22071007899,6.09309032588,6.7769889817,6.64889690017,3.01741674701,2.91434590407,4.21157318383,4.05133162196,6.20540119267,6.07797206992,6.76166659023,6.6336888202,0.79121453252,0.83797219146,1.14240242318,1.16042306009,6.20647746434,6.07902462815,6.76283422634,6.63483286489,1.01261447453,1.05671255356,1.57389407856,1.5741895959,6.21980646936,6.09220447607,6.7759666418,6.64791393734,1.15737353946,1.19532186616,1.80013109388,1.78651563619,6.22071007899,6.09309032588,6.7769889817,6.64889690017,1.58343604694,1.59701519771,2.5431350783,2.47351004146
2261,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,1.17488590138,6.20383842123,6.07626778597,6.76155007476,6.63341222314,1.37671963749,1.40589130027,2.19152493841,2.15338196782,6.20490952702,6.07731530244,6.76271260262,6.63455123919,1.92708854072,1.91540260822,3.02890579457,2.9278849818,6.21816972182,6.09042705137,6.77578015246,6.6475678486,2.19729599283,2.16331304107,3.32064295553,3.20492432052,6.21906906131,6.09130872763,6.77679838324,6.64854671697,3.00295601059,2.90052930694,4.2034046032,4.043088198,6.20383842123,6.07626778597,6.76155007476,6.63341222314,0.779013329494,0.826461560612,1.13086677743,1.14949504145,6.20490952702,6.07731530244,6.76271260262,6.63455123919,0.998735786706,1.04371868731,1.56109486264,1.56214572342,6.21816972182,6.09042705137,6.77578015246,6.6475678486,1.14295565018,1.18186997262,1.78722923183,1.77437538078,6.21906906131,6.09130872763,6.77679838324,6.64854671697,1.56715491511,1.5819598821,2.52992684737,2.46102429004
