"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2385,7101.6541317,44722.1643794,6991.11601548,44085.1995688,7101.6541317,44722.1643794,6991.11601548,44085.1995688,7102.74280344,44668.2773371,6994.70722607,43928.2501641,7087.10961934,44490.0452351,6947.92297202,43389.639838
2386,7101.65545091,44739.840828,6991.11733368,44102.8624014,7101.65545091,44739.840828,6991.11733368,44102.8624014,7102.74412268,44685.9540997,6994.70854423,43945.9125426,7087.11093601,44507.6875942,6947.92428231,43407.1966492
2387,7101.65672504,44757.3628328,6991.11860683,44120.3709268,7101.65672504,44757.3628328,6991.11860683,44120.3709268,7102.74539683,44703.4764487,6994.70981735,43963.4207165,7087.11220769,44525.1759066,6947.92554783,43424.6003738
2388,7101.6579556,44774.7315113,6991.11983644,44137.7262614,7101.6579556,44774.7315113,6991.11983644,44137.7262614,7102.74662742,44720.8455007,6994.71104695,43980.7757995,7087.11343589,44542.5112853,6947.92677011,43441.8521144
2389,7101.65914407,44791.9479747,6991.121024,44154.9295154,7101.65914407,44791.9479747,6991.121024,44154.9295154,7102.74781592,44738.0623661,6994.7122345,43997.9788994,7087.11462209,44559.6948369,6947.9279506,43458.9529675
2390,7101.66029188,44809.0133284,6991.12217093,44171.981793,7101.66029188,44809.0133284,6991.12217093,44171.981793,7102.74896375,44755.1281498,6994.71338142,44015.031118,7087.11576771,44576.7276626,6947.92909072,43475.904024
2391,7101.66140042,44825.9290098,6991.12327862,44188.8845301,7101.66140042,44825.9290098,6991.12327862,44188.8845301,7102.75007232,44772.044288,6994.71448912,44031.9338888,7087.11687414,44593.6111949,6947.93019186,43492.7067058
2392,7101.66247104,44842.6964464,6991.12434843,44205.6391535,7101.66247104,44842.6964464,6991.12434843,44205.6391535,7102.75114297,44788.8122078,6994.71555893,44048.688636,7087.11794274,44610.346857,6947.93125535,43509.3624257
2393,7101.66350503,44859.3167207,6991.12538163,44222.2467441,7101.66350503,44859.3167207,6991.12538163,44222.2467441,7102.752177,44805.4329907,6994.71659214,44065.2964384,7087.11897477,44626.9357269,6947.93228247,43525.8722517
2394,7101.66450363,44875.7909087,6991.12637947,44238.7083772,7101.66450363,44875.7909087,6991.12637947,44238.7083772,7102.75317563,44821.907712,6994.71759,44081.7583688,7087.11997149,44643.3788765,6947.93327445,43542.2372459
2395,7101.66546803,44892.1200807,6991.12734314,44255.0251217,7101.66546803,44892.1200807,6991.12734314,44255.0251217,7102.75414007,44838.2374413,6994.71855369,44098.075494,7087.12093408,44659.6773719,6947.93423247,43558.4584648
2396,7101.66639942,44908.3056168,6991.12827382,44271.1983565,7101.66639942,44908.3056168,6991.12827382,44271.1983565,7102.75507149,44854.4235581,6994.7194844,44114.2491908,7087.12186373,44675.8325886,6947.93515772,43574.5372738
2397,7101.66729893,44924.3488878,6991.12917264,44287.2294513,7101.66729893,44924.3488878,6991.12917264,44287.2294513,7102.75597103,44870.4674323,6994.72038325,44130.2808265,7087.12276155,44691.8458934,6947.93605131,43590.4750296
2398,7101.66816764,44940.2509413,6991.13004069,44303.1194526,7101.66816764,44940.2509413,6991.13004069,44303.1194526,7102.75683977,44886.3701109,6994.72125134,44146.1714454,7087.12362864,44707.7183296,6947.93691432,43606.2727663
2399,7101.66900659,44956.0128189,6991.13087901,44318.8694008,7101.66900659,44956.0128189,6991.13087901,44318.8694008,7102.75767875,44902.1326348,6994.72208969,44161.9220861,7087.12446603,44723.4509348,6947.93774778,43621.931512
2400,7101.66981679,44971.6355563,6991.1316886,44334.4803306,7101.66981679,44971.6355563,6991.1316886,44334.4803306,7102.75848899,44917.756039,6994.72289932,44177.533781,7087.12527474,44739.0447408,6947.9385527,43637.4522894
2401,7101.67059924,44987.1204784,6991.13247045,44349.9535656,7101.67059924,44987.1204784,6991.13247045,44349.9535656,7102.75927147,44933.2416479,6994.72368122,44193.0078518,7087.12605574,44754.5010684,6947.93933005,43652.8364094
2402,7101.67135488,45002.4689011,6991.13322553,44365.2904206,7101.67135488,45002.4689011,6991.13322553,44365.2904206,7102.76002715,44948.5907767,6994.72443634,44208.3456113,7087.12680999,44769.8212294,6947.94008079,43668.0851747
2403,7101.67208463,45017.6818381,6991.13395473,44380.4919082,7101.67208463,45017.6818381,6991.13395473,44380.4919082,7102.76075694,44963.8044383,6994.72516559,44223.5480702,7087.1275384,44785.0062335,6947.94080581,43683.199586
2404,7101.67278937,45032.7602968,6991.13465894,44395.5590349,7101.67278937,45032.7602968,6991.13465894,44395.5590349,7102.76146171,44978.8836397,6994.72586984,44238.6162328,7087.12824185,44800.0570845,6947.941506,43698.1806381
2405,7101.67346994,45047.7052791,6991.135339,44410.4928013,7101.67346994,45047.7052791,6991.135339,44410.4928013,7102.76214232,44993.8293821,6994.72654995,44253.5510981,7087.12892118,44814.9747804,6947.94218218,43713.0293203
2406,7101.67412718,45062.5180566,6991.13599574,44425.2944778,7101.67412718,45062.5180566,6991.13599574,44425.2944778,7102.76279959,45008.6429366,6994.72720675,44268.3539348,7087.12957722,44829.760589,6947.9428352,43727.7468912
2407,7101.67476189,45077.1998924,6991.13662998,44439.9653266,7101.67476189,45077.1998924,6991.13662998,44439.9653266,7102.76343434,45023.3255657,6994.72784104,44283.026003,7087.13021078,44844.4157695,6947.94346584,43742.3346012
2408,7101.67537484,45091.7517666,6991.13724247,44454.5063267,7101.67537484,45091.7517666,6991.13724247,44454.5063267,7102.76404732,45037.8782489,6994.72845358,44297.56828,7087.13082262,44858.9412984,6947.94407487,43756.7934182
2409,7101.67596676,45106.1746535,6991.13783395,44468.9184512,7101.67596676,45106.1746535,6991.13783395,44468.9184512,7102.76463927,45052.3019598,6994.72904512,44311.9817372,7087.13141347,44873.3381463,6947.94466301,43771.1243044
2410,7101.67653837,45120.4695214,6991.13840513,44483.2026676,7101.67653837,45120.4695214,6991.13840513,44483.2026676,7102.76521092,45066.5976664,6994.72961636,44326.2673403,7087.13198405,44887.6072781,6947.94523099,43785.3282163
2411,7101.67709037,45134.6375908,6991.13895672,44497.3601949,7101.67709037,45134.6375908,6991.13895672,44497.3601949,7102.76576295,45080.7665885,6994.730168,44340.426307,7087.13253506,44901.7499105,6947.94577948,43799.4063621
2412,7101.67762344,45148.6800737,6991.13948939,44511.3922444,7101.67762344,45148.6800737,6991.13948939,44511.3922444,7102.76629605,45094.8099377,6994.73070073,44354.4598465,7087.13306717,44915.7672519,6947.94630918,43813.3599417
2413,7101.67813821,45162.5979175,6991.14000379,44525.2997622,7101.67813821,45162.5979175,6991.14000379,44525.2997622,7102.76681086,45108.7286608,6994.73121518,44368.3689035,7087.13358103,44929.6602462,6947.9468207,43827.1898908
2414,7101.67863532,45176.3920635,6991.14050052,44539.0836888,7101.67863532,45176.3920635,6991.14050052,44539.0836888,7102.76730799,45122.5236986,6994.73171197,44382.154417,7087.13407725,44943.4298314,6947.94731467,43840.8971396
2415,7101.67911536,45190.0634476,6991.14098021,44552.7449591,7101.67911536,45190.0634476,6991.14098021,44552.7449591,7102.76778806,45136.1959867,6994.73219171,44395.8173202,7087.13455643,44957.0769401,6947.94779169,43854.4826127
2416,7101.67957891,45203.6132409,6991.14144342,44566.2847428,7101.67957891,45203.6132409,6991.14144342,44566.2847428,7102.76825165,45149.7466954,6994.73265499,44409.3587814,7087.13501917,44970.6027397,6947.94825234,43867.9474694
2417,7101.68002656,45217.042606,6991.14189074,44579.7042018,7101.68002656,45217.042606,6991.14189074,44579.7042018,7102.76869933,45163.1769871,6994.73310236,44422.7799612,7087.13546602,44984.0083897,6947.94869719,43881.2928611
2418,7101.68045883,45230.3524584,6991.14232269,44593.0042504,7101.68045883,45230.3524584,6991.14232269,44593.0042504,7102.76913163,45176.4877766,6994.73353437,44436.0817721,7087.13589754,44997.2948021,6947.94912677,43894.5196921
2419,7101.68087626,45243.5437073,6991.14273981,44606.1857971,7101.68087626,45243.5437073,6991.14273981,44606.1857971,7102.76954909,45189.679973,6994.73395155,44449.2651213,7087.13631423,45010.462883,6947.9495416,43907.6288611
2420,7101.68127935,45256.6172568,6991.1431426,44619.2497447,7101.68127935,45256.6172568,6991.1431426,44619.2497447,7102.76995221,45202.7544796,6994.7343544,44462.3309103,7087.13671661,45023.5135332,6947.94994218,43920.6212614
